plant_code,plant_name
64743,Tierra Buena Energy Storage
64745,Black Hollow Sun
64746,Goldman Sachs Carports Solar
64747,Fuel Cell 3245 Yates Avenue
64748,Fuel Cell 18A Sneden Avenue
64749,Fuel Cell 18B Sneden Avenue
64750,Glass Sands Wind Facility
64751,Amazon PSP1
64752,John Hopkins Middle School Microgrid
64753,FDX010.0 FedEx Fuel Cell
64755,Arbor Hill Solar
64756,EQX005.0 Toyama Fuel Cell
64757,Blue Springs
64759,Old Middleboro Road Solar
64760,Ocean State BTM
64761,Patchogue ESS
64763,Rumford ESS
64764,Madison BTM
64765,Madison ESS
64766,Redwood Coast Airport Microgrid
64769,WAL194
64770,WAL202
64771,WAL266
64772,WAL284
64773,WAL407
64774,WAL414
64775,WAL447
64776,WAL452
64777,WAL456
64778,WAL461
64779,IGS Frankfort 2 CSG
64780,Hermsdorf Solar
64781,Kearsarge Westerly
64782,Kearsarge Fogland
64783,Kearsarge East Providence
64784,Long John CSG
64785,Woodlawn CSG
64786,Hurricane Creek CSG
64787,Viking Solar CSG
64788,Freehold(CSG)
64789,Moraine CSG
64790,OER Checkerspot
64791,WAL462
64792,WAL504
64793,WAL522
64794,WAL529
64795,WAL536
64796,WAL537
64797,WAL546
64798,WAL565
64799,WAL602
64800,WAL744
64801,WAL752
64802,WAL768
64803,WAL772
64804,WAL791
64805,WAL849
64806,WAL872
64807,WAL896
64808,WAL897
64809,WAL940
64810,WAL947
64811,Upton County BESS
64812,WAL972
64813,WAL1040
64814,WAL1062
64815,WAL1103
64816,WAL1232
64817,"Energix Leatherwood, LLC"
64818,Connexus Solar Stanford 1STF
64820,"Broadway Road Solar, LLC"
64821,FELPS 1 - Calaveras
64822,"Wyse Fork Solar Farm, LLC"
64823,FELPS 2 - Calaveras
64824,FELPS 3 - Floresville South
64825,FELPS 4 - Floresville South
64826,FELPS 5- Floresville South
64827,FELPS 6- Floresville West
64828,FELPS 7- Floresville West
64829,WAL1272
64830,"Brightwood Solar, LLC"
64831,Oak Leaf Solar XVIII LLC
64832,"Yellowbud Solar, LLC"
64836,Catalina Express
64837,Marina South
64838,"SR Clay, LLC"
64840,"SR Cedar Springs, LLC"
64841,"SR DeSoto I, LLC"
64842,"SR Turkey Creek, LLC"
64843,"SR Washington I, LLC"
64844,Three Rivers Solar LLC
64846,Prairie
64851,Daggett 2
64852,Daggett 3
64853,New Market Solar
64854,Primient
64856,Calhoun Solar
64858,Dolores Canyon Solar
64859,"IP Radian, LLC"
64860,Billings Road
64861,Deer Creek 2
64862,Strobus
64863,ER Salvage Yard
64864,Chaparral Springs
64866,USS Wildcat Solar LLC
64867,Slayton Settlement Road Solar CSG
64868,Keeversville Solar CSG
64869,Helen CSG 1 LLC
64870,USS Quail Solar LLC
64871,USS Danube Solar LLC
64872,"Panorama Wind, LLC"
64873,Pittsburgh Airport Gas Plant
64874,PG Solar 1
64875,276 Federal Rd(CSG)
64876,0 Hammond St CSG
64877,Edwards Sanborn E3
64878,Edwards Sanborn E1A
64879,Edwards Sanborn E2
64880,Venture 1 - 1A CSG
64881,NMSU Solar and Storage
64882,Woodfin Solar
64883,WAL1455
64884,WAL1801
64885,WAL2257
64886,WAL2439
64887,WAL2667
64888,WAL2724
64889,WAL2883
64890,WAL2980
64891,WAL2993
64892,"TPE Erath Solar, LLC"
64893,WAL3224
64895,WAL3226
64896,WAL3284
64897,WAL3285
64898,WAL3297
64899,WAL3298
64900,WAL3302
64901,WAL3320
64902,WAL3390
64903,"Cuba 2.5ac, LLC"
64905,Mt. Morris Solar CSG
64906,Hazel
64907,Fountain
64908,Scarlet Solar (CA)
64909,Luciana
64910,Brighter Future Solar
64914,Trona Solar III
64915,Flower Valley I
64916,Swoose I
64917,Triple Butte I
64918,"NorthropGrummanSolar(Rolling Meadows,IL)"
64919,FedEx Chicago Solar Facility
64921,Santa Ana Storage 2
64922,WAL3406
64923,WAL3425
64924,WAL3432
64925,WAL3500
64926,WAL3510
64927,Aktina Solar
64928,Edwards Sanborn S3
64929,Edwards Sanborn S1
64930,Stockton (MN)
64931,Capital Hill Solar LLC
64932,Rushford Village
64933,WAL3518
64934,WAL3572
64935,WAL3584
64936,WAL3631
64937,WAL3773
64938,WAL3777
64939,WAL3827
64940,WAL3886
64942,WAL4298
64943,WAL4509
64944,WAL4512
64945,WAL4526
64946,WAL4538
64947,WAL5045
64948,WAL5080
64949,WAL5091
64950,WAL5116
64951,WAL5165
64952,WAL5211
64953,WAL5287
64954,WAL5311
64955,WAL5312
64956,WAL5316
64957,WAL5388
64958,WAL5479
64959,WAL5480
64960,WAL5612
64961,WAL5713
64962,WAL5764
64963,WAL6929
64964,Rock Island Road Solar Community Solar
64965,Bullis Road Solar (CSG)
64967,SV Gardner 1 (Lutz) CSG
64968,"Fall River Solar, LLC"
64969,Barron Solar Array
64970,59 Federal Rd(CSG)
64971,Pretzel CSG
64972,Prophet CSG
64973,Gala (CSG)
64974,Daybreak Solar
64975,Park St
64976,Spooner Solar Array
64977,"Torrington Solar One, LLC"
64978,"Bristol Solar One, LLC"
64979,"Watertown Solar One, LLC"
64980,UMass Boston
64982,West Plains Solar I
64983,North Wales Diesel
64984,Waterloo Solar (IA)
64985,Johnson County Hills Solar
64986,Franklin County Solar
64987,USS Foley Solar LLC
64988,USS Prokosch Solar LLC
64989,USS Rosebud Solar LLC
64990,Medin CSG
64991,Johnson CSG 1
64992,Cornillie Solar CSG
64993,"BigBeau Solar, LLC"
64994,Sacramento Point West Medical Offices
64995,Cassville Solar
64996,Springfield Solar (WI)
64997,Albany Solar (WI)
64998,Paddock Solar
65000,Wautoma Solar
65001,Beaver Dam Solar
65002,SSI West Riverside Landfill LLC
65003,MN CSG 2019-16 LLC
65005,Albertsons at Melrose Park
65007,Grant County
65008,Onion River
65009,Bear Creek (WI)
65010,North Rock
65011,Wood County
65012,Crawfish River
65013,Marengo Solar
65014,ASD Cotuit MA Solar LLC
65015,ASD Wallum MA Solar LLC(CSG)
65016,Gardy's Mill Solar
65018,Mossy Branch Battery Facility
65019,Beaver Creek Wind Facility
65022,Briel Solar Farm
65024,Novel Brock Solar LLC CSG
65025,Novel Swenson Solar LLC CSG
65026,HEB00292
65027,Aero Solar Facility
65028,"Roseland Solar Project, LLC"
65029,Bissell Solar and Battery Generator
65030,Oxbow Solar 1
65031,Bellflower Solar 1
65032,Sun Mountain Solar 1
65033,Kings River Syphon
65034,Bernard Creek Solar
65035,Fox Hills Battery Station
65036,Cotton Creek Solar Energy Center
65037,Sawgrass Solar Energy Center
65038,Ghost Orchid Solar Energy Center
65039,Sundew
65040,Immokalee
65041,Elder Branch
65042,Grove
65044,Dry Bridge Storage
65046,FedEx Middletown
65047,Enfield Solar One
65048,Hubbard Wind
65053,Blythe Mesa Solar II
65054,71 Charlotte Furnace Rd Hybrid(CSG)
65055,77 Farm to Market Rd Hybrid(CSG)
65056,160 Tihonet Rd Hybrid(CSG)
65057,299 Farm to Market Rd Hybrid(CSG)
65058,Waiawa Solar Power Hybrid
65059,"Niyol Wind, LLC"
65066,Hoot Lake Solar
65067,ASA DeKalb NY Solar III LLC
65068,Walkerton
65069,Linton
65070,Austin TX GigaFactory
65071,Buffalo NY GigaFactory
65072,Fremont CA AutoFactory
65073,Berrenda Mesa Water District
65075,Everson Garden
65076,Cottontail Solar 1
65077,Cottontail Solar 2
65079,Cottontail Solar 4
65080,Cottontail Solar 5
65081,Cottontail Solar 6
65082,Cottontail Solar 8
65083,Halifax Solar
65084,Pitkin County Solar
65085,580 River Solar
65086,Bremen
65087,Shamrock Solar LLC
65088,Stromland Solar
65089,Foothill Sanitary Landfill - Solar Array
65090,Cortlandville III Solar CSG
65091,IGS KSBD
65092,115 G Fisher
65093,154 D Fisher
65094,Jackson Legler Solar 1 LLC
65095,Mt Arlington Solar 1 LLC
65098,South Sioux City Energy Storage
65103,Jicarilla Solar 2
65104,CA - DGS RFP - RJ Donovan State Prison
65105,CA-DGS-California Correctional Inst
65106,"Phobos Solar, LLC"
65107,"Cabin Creek Solar, LLC"
65109,North Haven Solar One
65110,Ridgeback
65111,Thunderhead
65112,River Road
65114,196 Tremont St(CSG)
65121,NY8 - Grissom Solar
65122,NY8 - Branscomb Solar
65123,NY8 - Janis Solar
65124,NY8 - Regan Solar
65125,NY8 - Puckett Solar
65127,AES Belleville Solar LLC
65129,Jayhawk Wind Energy Center
65130,City of Bowie
65131,Fremont - Kato Rd
65132,University of the Pacific
65135,"ER Bone Hill Solar, LLC"
65140,Crimson
65142,Bristol Landfill Solar
65143,Big Turtle Wind Farm 2
65149,East Windsor Solar Two
65151,"Energix Aditya, LLC"
65152,Clinton Solar
65154,UMass PV Lot 22
65155,ASA DeKalb NY Solar II LLC
65156,ASA DeKalb NY Solar I LLC
65157,ASA Gouverneur NY Solar I LLC
65158,ASA Gouverneur NY Solar II LLC
65159,ASA Volney NY Solar I LLC
65160,Lily Garden
65161,ASA Clayton NY Solar I LLC
65162,Lacy Creek Wind Energy Center
65163,Orioles Community Solar
65164,Grinnell College
65165,Ontario Sun
65166,"ER Center Road Solar, LLC"
65167,Hudson County Solar
65168,Five H Farms Solar Array
65169,Van der Kooi Dairy Solar Array
65170,Hildreth Solar Power Plant
65171,Bay Ranch Solar Power Plant
65172,High Springs Solar Power Plant
65173,Hardeetown Solar Power Plant
65174,Cranberry Highway Solar LLC
65175,"ENGIE 2019 ProjectCo-MA1, LLC"
65176,"WW-DC Solar 1, LLC"
65177,Donaghy-Stockton
65178,Mtn. Solar 4 (CSG)
65182,CSP Los Angeles
65183,Norton LLC
65184,Holliston LLC
65185,Broadway 3 - Tucson Phase I
65186,Broadway 3 - UC Merced 1
65187,Broadway 3 - UCSB Lot 38
65188,Broadway 4 - Target Shafter
65189,West Village Solar - Array 1Community So
65190,West Village Solar - Array 2 Community S
65191,University of San Diego
65192,AT&T San Diego
65193,CalTech - Pasadena (PPA)
65194,AT&T Middletown
65196,SCC - San Jose
65197,Medtronic - New Haven 2
65198,Medtronic - New Haven
65199,Keysight - Santa Rosa
65200,DirecTV - Los Angeles
65201,Certain Solar - Staten Island
65202,CalTech - Pasadena
65203,Beckton Dickenson - San Jose
65204,AT&T - Redwood City
65205,AT&T - Gardena
65206,AT&T - Hawthorne
65208,AT&T - Hayward
65209,Equinix - Billerica
65210,Enloe Medical - Chico
65211,Comcast - Universal City
65212,Altice - Hicksville
65213,Altice - Parsippany
65214,Gaucho Solar
65215,Nestlewood Solar
65216,Woburn
65217,South Goshen Community Solar
65219,"Caden Energix Endless Caverns, LLC"
65220,Pleasant Hill Solar
65221,Watlington Solar
65222,County Road 17 (CSG)
65224,"Apple Grove Solar, LLC"
65225,"Waverly Solar, LLC"
65227,"Ameresco Danville Solar, LLC"
65228,Red Prairie Solar
65229,OK Produce Fresno Carport
65230,Truman Solar
65231,"Hunter Solar, LLC (CO)"
65232,Chambers 3 - Lewis County
65233,Chambers 3 - Erie County Alden
65235,Venture 2 - 1B
65236,Venture 3 - 1C
65237,Venture 4 - 1D
65238,Chambers 4 - Eastvale LGB3
65239,"AE-ESS NWS 1, LLC"
65240,Maysville BESS
65241,McKinney BESS
65242,Charlemont A
65243,New Rosewood BESS
65244,Queens Creek BESS
65245,Rocky Point BESS
65246,Walkers Crossroads BESS
65247,Zion Hill BESS
65248,Collier BESS
65249,Docs Road BESS
65250,Five Points BESS
65251,Chambers 4 - Redland LGB4
65252,Chambers 4 - Riverside LGB6
65253,Chambers 4 - Rialto LGB8
65254,Chambers 4 - Sacramento SMF1
65255,Chambers 4 - Eastvale DCA2
65256,Chambers 4 - San Bernardino SNA7
65257,Lineage MS
65258,Wapakoneta-Pratt
65259,Byrd Ranch Storage
65261,HEB00020
65262,HEB00028
65263,HEB00038
65264,HEB00054
65265,HEB00057
65266,HEB00070
65267,HEB00099
65268,HEB00109
65269,HEB00110
65271,Noble Solar
65274,HEB00182
65276,USS Peach Solar LLC
65277,Wonderful Huller & Shelling
65278,Wonderful Lost Hills
65279,Fairhaven E
65280,601 Doremus CDG
65281,Bomber CSG
65282,Red Barn Energy
65285,Chalk Point Steam
65287,Barrow Solar
65289,5601 Westside CDG
65291,Golden Triangle II
65292,Rice Creek
65294,Indian River Hydro
65295,Bob Glanzer Generating Station
65296,Hawthorn Solar I
65297,DOCCS Midstate
65298,DOCCS Eastern
65299,DOCCS Wende
65300,DOCCS Greenhaven
65302,Salt City Solar Project - Hybrid
65303,Sun Valley Solar Project
65304,ENGIE Solidago Solar Project - Hybrid
65305,Powells Creek Solar - Hybrid
65306,Limestone Wind Project
65307,Sunnybrook Solar Project - Hybrid
65308,Horizon Solar
65309,Millersport GM 1
65311,"Cedar Creek Wind, LLC"
65314,Caden Energix Wytheville LLC
65315,Gas City 2
65316,Sapphire Sky Wind Energy LLC
65317,Springfield Solar
65318,Quillwort Solar
65319,Maplewood Solar
65320,Sebera Solar
65321,Rochambeau Solar
65322,Fort Powhatan Solar
65323,Bedford Solar (Dominion)
65324,Hollins Ferry CSG
65328,Meridian Wind Park
65329,Mount Laurel Solar
65330,"8500 Balboa PV, LLC"
65331,"20333 Normandie PV, LLC"
65332,CPV Maple Hill Solar
65333,Shakes Solar
65334,Platteview Solar LLC
65335,Appaloosa Run Wind
65337,"Maybrook Solar, LLC (CSG)"
65339,MD - CS - Potomac Edison Co - GA25 TPE (
65340,MD - CS - BGE - PR24 TPE
65342,Gorham Solar 1 (CSG)
65343,"Ross County Solar, LLC"
65346,Macbeth Solar
65347,Lyons Road
65348,Mount Olive Solar Farm
65349,"Mulligan Solar, LLC"
65350,Ford County Wind Farm LLC
65351,General Dynamics
65352,MacKinnon Solar
65353,McHenry Solar
65357,OER Monarch CSG
65358,OER Patuxent CSG
65359,Shepherds Mill CSG
65360,AT&T - San Diego Trade Street
65361,CalTech - Pasadena Wilson Ave
65362,MA CS Uxbridge Community Solar
65364,Danell Bros Inc
65365,CA - Ventura Co CCD - Moorpark College
65367,POET Bioprocessing- Mitchell
65368,Linden Hawk Rise Solar CSG
65370,BWC Maces Pond LLC
65372,Mark One Power Station
65373,Brotman Power Station
65374,Fredonia (KS)
65376,SR Snipesville II
65378,OYA Robinson Road
65379,OYA State Route 122
65380,Solomon Generating Facility
65381,Allie L.L.C. (CSG)
65382,Lincoln WWTF Hybrid
65383,Bodega Avenue Solar LLC
65384,Rancho Cordova Medical Offices
65385,Airport Road Solar (CSG)
65386,Howard Lane Solar
65387,Holland Solar Farm
65389,Midway Green Solar
65390,"Ledyard Windpower, LLC"
65391,Beloit Solar LLC
65393,Neal Energy Center Solar
65396,Black Walnut Energy Storage LLC
65397,Santa Paula Energy Storage LLC
65399,Mill Pond Hydro
65400,Purdue CHP
65402,"Arche Energy Project, LLC"
65403,Boswell Wind
65404,Antioch Central Utility Plant
65405,"Flint Hills Resources Pine Bend, LLC"
65406,LGE-KU Solar Share Facility Simpsonville
65408,Gilead Oceanside Solar Project
65409,Gilead Foster City Solar Project
65410,Cunningham Storage
65411,"Airport 009239 SCS Lexington, LLC"
65412,"Northern Cardinal Solar SCS IL 1, LLC"
65413,"SCS West Fairchild 011958 Danville, LLC"
65414,"SCS Plainfield 011755 Naperville, LLC"
65415,"SCS Galena 012589 Peoria, LLC"
65416,"Monroe 009452 SCS Cozad, LLC"
65417,"SCS COUNTY 012631 Champaign, LLC"
65418,"SCS Randolph 012175 Somerset, LLC"
65420,Bluefield Preserve Solar
65421,Chautauqua Solar Energy Center
65422,FPL Chipola River Solar Energy Center
65423,Everglades Solar Energy Center
65424,First City Solar Energy Center
65426,"Perendale Holdings, LLC"
65427,FPL Flowers Creek Solar Energy Center
65428,Pink Trial Solar Energy Center
65429,FPL Shirer Branch Solar Energy Center
65430,Wild Azalea Solar Energy Center
65431,Anhinga Solar Energy Center
65432,Apalachee
65433,Blackwater River Solar Energy Center
65434,OYA Wayside Drive
65435,OYA Pulaski
65436,OYA Main Street
65438,FPL Cavendish Solar Energy Center
65439,USS Franklin Solar LLC
65440,USS Catfish Solar LLC
65441,USS Itasca Clean Energy Solar LLC
65442,USS Mesa Solar LLC
65443,USS Wells Creek Solar LLC
65444,USS Verbena Solar LLC
65445,Ridgely Energy Farm
65447,CA-Ventura Co CCD-Oxnard College Canopy
65448,SolarClub 10 LLC
65449,SolarClub 15 LLC
65450,NY - PANYNJ - LaGuardia - Rooftop
65451,SolarClub 20 LLC
65452,SolarClub 23 LLC
65453,SolarClub 28 LLC
65455,SolarClub 35 LLC
65456,Separator (Etiwanda) BESS
65457,Cathode (Hinson) BESS
65459,OYA Church Road
65460,Hartland Solar
65461,Unity Solar
65463,Hornet Solar (TX)
65464,"Laredo Detention Facility - Solar 2, 3"
65465,Cinnaminson Landfill Solar
65466,Kinsley II Landfill Solar System
65467,Pennsauken Brownfield Solar
65468,Highland Park Borough Solar
65469,Sealed Air Madera Solar Project
65470,Cummins Whitakers PV Arrays
65472,Chukar Battery Energy Storage System
65473,"GD Johnson Scituate I, LLC"
65474,"GDIM 1, LLC"
65475,"GDIM 2, LLC"
65476,"GDIM 3, LLC"
65477,"GDIM 4, LLC"
65478,"Green Providence Wind I, LLC"
65479,"Green Providence Wind II, LLC"
65480,Axial Basin Solar
65481,Wilkinson DeFore (Safari Energy)
65482,West Memphis Solar Station
65483,"Big Cypress Solar, LLC"
65484,Western Plains Wind
65485,Graniterock Quarry
65486,Love Lane Solar
65487,"Washington Avenue Solar, LLC"
65489,Dickens
65490,Hydra
65491,Paleo
65492,Pavo
65493,Tortolas
65494,Herrema Dairy
65495,"Ball Hill Wind Energy, LLC"
65496,"Bluestone Wind, LLC"
65497,Garden 1 Solar Park
65498,Garden 2 Solar Park
65499,Danville BESS 1
65501,Mule Creek Renewable Energy Center
65502,Beaker
65503,Belafonte
65505,Gilead
65506,Gladstone Farm
65507,Verizon Comms Garage Top Solar Project
65508,Mendota Rich Dev CSG
65510,Sierra Pacific Chinese Camp
65511,25 Mile Creek
65512,"Kansas Ethanol, LLC"
65514,Bear Grove Solar
65515,Dodge Renewables 1
65516,Dodge Renewables 2
65517,Abel Road Bioenergy
65519,Bell Ridge Solar
65520,Vasquez V CSG
65521,"Longbow Solar, LLC"
65522,Number Three Wind Project
65523,CA-DGS-California Men's Colony
65524,CA-DGS- RFP-Correctional Training Fac
65525,CA-DGS RFP-Salinas Valley State Prison
65526,CA-DGS RFP-Pleasant Valley State Prison
65527,CA-Ventura County CCD-Ventura College
65528,CA - Fresno County - Juvenile Hall
65530,Portage Industrial Battery
65531,Deer Run Battery
65532,Baldwin (ME)
65533,Augusta
65534,Monmouth
65535,Bakke
65536,Citrus City
65537,Clara
65538,Cutten
65539,E. Porte Ct.
65540,Frankel
65541,GCWA
65542,Goldsmith
65543,Mckeever
65544,N. Mary Francis
65546,Inertia Wind Project
65547,Wedge
65548,Truman (NC)
65549,Trent River Farm
65550,Tinker (NC)
65551,Sneads Grove
65552,Henry Farm
65553,Kalish Farm Solar
65554,Kendall Farm
65555,Peake Road
65556,Seagrove
65559,Nolan
65560,Truck Stop
65561,South Fork Wind
65562,Amazon Bakersfield 1 Solar Project
65563,Robin NJ
65564,Calibrant Bakersfield LLC
65566,Bradford Solar
65567,Smith Solar Farm
65568,Google Moffett Park Solar Project
65569,Gilead Sciences La Verne Rooftop Solar
65570,West Valley Mission CCD Solar Project
65571,Verizon Hidden Ridge Solar Project
65573,Ridge Rd
65574,Santa Rosa
65575,Southwick
65576,Stonegate
65577,Clearwater Wind I
65578,Tumbleweed
65579,Vaquero
65580,Villa Cavasos
65581,Westover
65583,"Richlands Solar, LLC"
65584,"Cruise Solar, LLC"
65585,Whatley Renewables
65586,Wachusett Solar
65587,RT32 Westerlo Solar 1
65588,Antlia
65589,Carina
65591,AVEP BESS
65592,FPL Saw Palmetto Solar Energy Center
65593,FPL Cypress Pond Solar
65594,FPL Etonia Creek
65595,Hormel CSG Solar
65597,"CEC, LLC Westtown B"
65609,Gilcrest Sun CSG
65610,MO32 (CSG)
65611,MO33 CSG
65612,Snowden River CSG
65613,JB-Tobin 2
65614,Orange Coast College PH2 Solar Project
65615,CA - Madera USD - Madera South HS
65616,CA - Amazon - SMF6
65617,BBARWA
65618,Gunnison Solar
65619,ER Sand Hill
65620,100 Lower
65621,456 Lower
65622,Absegami
65623,Cedar Creek (NJ)
65624,Union Springs 40
65625,Union Springs 963
65626,North Eagle Village Solar
65627,Green Lakes Solar
65628,Judd Road Solar
65629,SR McKellar
65630,SR Bell Buckle
65631,"Pisgah Ridge Solar, LLC"
65632,MN CSG 2019-38 DE LLC
65633,Boaz Microgrid Battery
65635,Hecate Energy Desert Storage 1 LLC
65636,Dartmouth Farms Solar
65637,Foster Solar
65638,SR Greenville I
65639,SR Greenville II
65640,SR Bolivar
65641,SR Paris
65642,SR Jackson II
65643,Castleton
65644,Lumina II Solar Project
65645,Lumina Solar Project
65646,MA-Dighton-A
65647,Croton Solar
65650,Brockelman Road Solar 2
65652,Niagara Bottling - Rialto
65653,TES Rowtier
65654,Texas Solar Nova 1
65656,"Ortega Grid, LLC"
65657,"San Jacinto Grid, LLC"
65658,DRPA Lindenwold Station Solar Project
65659,ENGIE 2020 ProjectCo-WI1 LLC
65660,Texas Solar Nova 2
65661,Nebula Solar
65662,Vancourt Solar Interconnections
65663,Sandrini Solar 200
65664,Sandrini Solar 100
65667,East Windsor Solar One
65668,Southington Solar One
65669,Faunce Corner Community Solar
65670,Ventura
65671,Cattail (CSG)
65672,Sanborn BESS 3
65673,Sanborn BESS 4
65674,Edwards Sanborn E1B
65675,Edwards Sanborn E4
65676,Edwards Sanborn E5
65677,Edwards Sanborn S4
65678,Appaloosa Solar I
65679,Calverton Solar Energy Center
65681,Kohler Solar
65683,Juniper Solar (FL)
65684,Laurel Oaks Solar
65687,Riverside Solar
65688,Kearsarge Ludlow LLC
65690,Kearsarge Acushnet
65691,KSU Trumbull
65692,NY6 Battery
65693,TX10 Hummingbird Storage
65694,TX11 Republic Road Storage
65695,TX12 Silicon Hill Storage
65696,TX13 Endurance Park Storage
65697,Walnut Grove Demonstration Plant
65698,TX15 Limousin Oak Storage
65699,TX19 River Valley Storage 1
65700,TX21 River Valley Storage 2
65701,TX23 Roughneck Storage
65702,Indiana Crossroads Solar Park
65705,Canoe Brook Solar
65706,POM Juice Solar
65707,POM Beverage Solar
65711,Vikings Energy Farm
65713,Rock Aetna Power Partners
65714,Northern Wind
65715,Great Pathfinder Wind
65716,Long Plain Solar
65717,Settlers Solar
65719,Griffin Road Solar 2
65720,Woodland Avenue Solar 1
65721,RT405 Westerlo Solar 2
65722,Webster Solar
65723,LR Wheatfield Solar 1
65724,Pendleton Solar 1
65725,Kossuth County Wind
65726,Montgomery County Community Solar Center
65727,Statesboro Solar LLC
65728,BE Solar LLC
65729,Brady Solar LLC
65730,Rockmart
65731,Rockford CS 1
65732,Rockford CS 2
65733,Carris Storage I
