Region,State,Sector,Type,Plant / Project name,Unit / Phase name,GEM unit/phase ID,Status,units combined,DGR plant name,DGR unit,Notes
NR,Punjab,State,coal,Guru Hargobind Lehra Mohabbat Power Station,Unit 2,G100000103489,,,GH TPS (LEH.MOH.),Unit 2,
NR,Punjab,State,coal,Guru Hargobind Lehra Mohabbat Power Station,Unit 3,G100000103490,,,GH TPS (LEH.MOH.),Unit 3,
NR,Punjab,State,coal,Guru Hargobind Lehra Mohabbat Power Station,Unit 4,G100000103491,,,GH TPS (LEH.MOH.),Unit 4,
NR,Uttar Pradesh,Central,coal,Ghatampur power station,Unit 1,G100000103009,,,GHATAMPUR TPP,Unit 1,
NR,Uttar Pradesh,Central,coal,Ghatampur power station,Unit 2,G100000103010,,,GHATAMPUR TPP,Unit 2,
NR,Uttar Pradesh,Central,coal,Ghatampur power station,Unit 3,G100000103011,,,GHATAMPUR TPP,Unit 3,
NR,Rajasthan,State,coal,Giral power station,Unit 1,G100000103034,,,GIRAL TPS,Unit 1,
NR,Rajasthan,State,coal,Giral power station,Unit 2,G100000103035,,,GIRAL TPS,Unit 2,
WR,Maharashtra,Private,coal,GMR Warora Energy power station,Unit 1,G100000102627,,,GMR WARORA TPS,Unit 1,
WR,Maharashtra,Private,coal,GMR Warora Energy power station,Unit 2,G100000102628,,,GMR WARORA TPS,Unit 2,
NR,Punjab,State,coal,GNDTP Bathinda power station,Unit 1,G100000103493,,,GND TPS(BHATINDA),Unit 1,
NR,Punjab,State,coal,GNDTP Bathinda power station,Unit 2,G100000103494,,,GND TPS(BHATINDA),Unit 2,
NR,Punjab,State,coal,GNDTP Bathinda power station,Unit 3,G100000103495,,,GND TPS(BHATINDA),Unit 3,
NR,Punjab,State,coal,GNDTP Bathinda power station,Unit 4,G100000103496,,,GND TPS(BHATINDA),Unit 4,
SR,Andhra Pradesh,Private,oil/gas,Godavari Combined Cycle power plant,01-Apr,G100000401476,,COMBINED,GODAVARI CCPP,,
NR,Punjab,State,coal,Goindwal Sahib Thermal Power Plant,Unit 1,G100000103073,,,GOINDWAL SAHIB TPP,Unit 1,
NR,Punjab,State,coal,Goindwal Sahib Thermal Power Plant,Unit 2,G100000103074,,,GOINDWAL SAHIB TPP,Unit 2,
SR,Andhra Pradesh,Private,oil/gas,GREL Combined Cycle power plant (Rajahmundry),1,G100000401478,,COMBINED,GREL CCPP (Rajahmundry),,
ER,West Bengal,Private,coal,Haldia Energy power station,Unit 1,G100000103561,,,HALDIA TPP,Unit 1,
ER,West Bengal,Private,coal,Haldia Energy power station,Unit 2,G100000103562,,,HALDIA TPP,Unit 2,
NR,Uttar Pradesh,State,coal,Harduaganj power station,Unit 7,G100000103653,,,HARDUAGANJ TPS,Unit 7,
NR,Uttar Pradesh,State,coal,Harduaganj power station,Unit 8,G100000103654,,,HARDUAGANJ TPS,Unit 8,
NR,Uttar Pradesh,State,coal,Harduaganj power station,Unit 9,G100000103655,,,HARDUAGANJ TPS,Unit 9,
NR,Uttar Pradesh,State,coal,Harduaganj power station,Unit 10,G100000103647,,,HARDUAGANJ TPS,Unit 10,
WR,Gujarat,State,oil/gas,Hazira (GSEG) power station,01-Mar,G100000401437,,COMBINED,HAZIRA CCPP,,
WR,Gujarat,State,oil/gas,Hazira (GSEG) power station,EXT,G100000401438,,,HAZIRA CCPP EXT,,
ER,West Bengal,Private,coal,Hiranmaye Haldia power station,Unit 1,G100000104837,,,HIRANMAYE TPP,Unit 1,
ER,West Bengal,Private,coal,Hiranmaye Haldia power station,Unit 2,G100000104838,,,HIRANMAYE TPP,Unit 2,
NR,Delhi,State,oil/gas,Indraprastha Gas power station,1,G100000409916,,,I.P.CCPP,,
ER,Odisha,State,coal,Ib Valley Thermal Power Station,Unit 1,G100000104815,,,IB VALLEY TPS,Unit 1,
ER,Odisha,State,coal,Ib Valley Thermal Power Station,Unit 2,G100000104816,,,IB VALLEY TPS,Unit 2,
ER,Odisha,State,coal,Ib Valley Thermal Power Station,Unit 3,G100000104817,,,IB VALLEY TPS,Unit 3,
ER,Odisha,State,coal,Ib Valley Thermal Power Station,Unit 4,G100000104818,,,IB VALLEY TPS,Unit 4,
NR,Haryana,Central,coal,Indira Gandhi Super Thermal Power Project,Unit 1,G100000104845,,,INDIRA GANDHI STPP,Unit 1,
NR,Haryana,Central,coal,Indira Gandhi Super Thermal Power Project,Unit 2,G100000104846,,,INDIRA GANDHI STPP,Unit 2,
NR,Haryana,Central,coal,Indira Gandhi Super Thermal Power Project,Unit 3,G100000104847,,,INDIRA GANDHI STPP,Unit 3,
SR,Tamil Nadu,Private,coal,Cuddalore IL&FS power station,Phase I Unit 1,G100000101852,,,ITPCL TPP,Unit 1,
SR,Tamil Nadu,Private,coal,Cuddalore IL&FS power station,Phase I Unit 2,G100000101853,,,ITPCL TPP,Unit 2,
NR,Rajasthan,Private,coal,JSW Barmer Jalipa Kapurdi power station,Unit 1,G100000105368,,,JALIPA KAPURDI TPP,Unit 1,
NR,Rajasthan,Private,coal,JSW Barmer Jalipa Kapurdi power station,Unit 2,G100000105369,,,JALIPA KAPURDI TPP,Unit 2,
NR,Rajasthan,Private,coal,JSW Barmer Jalipa Kapurdi power station,Unit 3,G100000105370,,,JALIPA KAPURDI TPP,Unit 3,
NR,Rajasthan,Private,coal,JSW Barmer Jalipa Kapurdi power station,Unit 4,G100000105371,,,JALIPA KAPURDI TPP,Unit 4,
NR,Rajasthan,Private,coal,JSW Barmer Jalipa Kapurdi power station,Unit 5,G100000105372,,,JALIPA KAPURDI TPP,Unit 5,
NR,Rajasthan,Private,coal,JSW Barmer Jalipa Kapurdi power station,Unit 6,G100000105373,,,JALIPA KAPURDI TPP,Unit 6,
NR,Rajasthan,Private,coal,JSW Barmer Jalipa Kapurdi power station,Unit 7,G100000105374,,,JALIPA KAPURDI TPP,Unit 7,
NR,Rajasthan,Private,coal,JSW Barmer Jalipa Kapurdi power station,Unit 8,G100000105375,,,JALIPA KAPURDI TPP,Unit 8,
NR,Uttar Pradesh,State,coal,Jawaharpur Thermal Project,Unit 1,G100000104989,,,JAWAHARPUR STPP,Unit 1,
NR,Uttar Pradesh,State,coal,Jawaharpur Thermal Project,Unit 2,G100000104990,,,JAWAHARPUR STPP,Unit 2,
SR,Andhra Pradesh,Private,oil/gas,Jegurupadu Combined Cycle power plant,Phase I,G100000401473,,COMBINED,JEGURUPADU CCPP PH II,,
ER,Jharkhand,Private,coal,Jojobera Power Plant,Unit 2,G100000105334,,,JOJOBERA TPS,Unit 2,
ER,Jharkhand,Private,coal,Jojobera Power Plant,Unit 3,G100000105335,,,JOJOBERA TPS,Unit 3,
ER,Odisha,Private,coal,Jharsuguda Ind-Barath power station,Phase I Unit 1,G100000105045,,,JSW Energy Utkal Limited,Unit 1,
ER,Odisha,Private,coal,Jharsuguda Ind-Barath power station,Phase I Unit 2,G100000105046,,,JSW Energy Utkal Limited,Unit 2,
WR,Maharashtra,Private,coal,Ratnagiri Power Plant,Unit 1,G100000108486,,,JSW RATNAGIRI TPP,Unit 1,
WR,Maharashtra,Private,coal,Ratnagiri Power Plant,Unit 2,G100000108487,,,JSW RATNAGIRI TPP,Unit 2,
WR,Maharashtra,Private,coal,Ratnagiri Power Plant,Unit 3,G100000108488,,,JSW RATNAGIRI TPP,Unit 3,
WR,Maharashtra,Private,coal,Ratnagiri Power Plant,Unit 4,G100000108489,,,JSW RATNAGIRI TPP,Unit 4,
ER,Bihar,Central,coal,Kahalgaon Super Thermal Power Plant,Unit 1,G100000105425,,,KAHALGAON TPS,Unit 1,
ER,Bihar,Central,coal,Kahalgaon Super Thermal Power Plant,Unit 2,G100000105426,,,KAHALGAON TPS,Unit 2,
ER,Bihar,Central,coal,Kahalgaon Super Thermal Power Plant,Unit 3,G100000105427,,,KAHALGAON TPS,Unit 3,
ER,Bihar,Central,coal,Kahalgaon Super Thermal Power Plant,Unit 4,G100000105428,,,KAHALGAON TPS,Unit 4,
ER,Bihar,Central,coal,Kahalgaon Super Thermal Power Plant,Unit 5,G100000105429,,,KAHALGAON TPS,Unit 5,
ER,Bihar,Central,coal,Kahalgaon Super Thermal Power Plant,Unit 6,G100000105430,,,KAHALGAON TPS,Unit 6,
ER,Bihar,Central,coal,Kahalgaon Super Thermal Power Plant,Unit 7,G100000105431,,,KAHALGAON TPS,Unit 7,
SR,Karnataka,Central,nuclear,Kaiga nuclear power plant,1,G100000500535,,,KAIGA,Unit 1,
SR,Karnataka,Central,nuclear,Kaiga nuclear power plant,2,G100000500536,,,KAIGA,Unit 2,
SR,Karnataka,Central,nuclear,Kaiga nuclear power plant,3,G100000500540,,,KAIGA,Unit 3,
SR,Karnataka,Central,nuclear,Kaiga nuclear power plant,4,G100000500541,,,KAIGA,Unit 4,
SR,Telangana,State,coal,Kakatiya Thermal Power Project,Stage I,G100000105458,,,KAKATIYA TPS,Unit 1,
SR,Telangana,State,coal,Kakatiya Thermal Power Project,Stage II,G100000105459,,,KAKATIYA TPS,Unit 2,
WR,Gujarat,Central,nuclear,Kakrapar nuclear power plant,1,G100000500220,,,KAKRAPARA,Unit 1,
WR,Gujarat,Central,nuclear,Kakrapar nuclear power plant,2,G100000500221,,,KAKRAPARA,Unit 2,
WR,Gujarat,Central,nuclear,Kakrapar nuclear power plant,3,G100000500219,,,KAKRAPARA,Unit 3,
WR,Gujarat,Central,nuclear,Kakrapar nuclear power plant,4,G100000500076,,,KAKRAPARA,Unit 4,
NR,Rajasthan,State,coal,Kalisindh Thermal Power Station,Unit 1,G100000105477,,,KALISINDH TPS,Unit 1,
NR,Rajasthan,State,coal,Kalisindh Thermal Power Station,Unit 2,G100000105478,,,KALISINDH TPS,Unit 2,
ER,Odisha,Private,coal,Kamalanga power station,Phase I Unit 1,G100000105509,,,KAMALANGA TPS,Unit 1,
ER,Odisha,Private,coal,Kamalanga power station,Phase I Unit 2,G100000105510,,,KAMALANGA TPS,Unit 2,
ER,Odisha,Private,coal,Kamalanga power station,Phase I Unit 3,G100000105511,,,KAMALANGA TPS,Unit 3,
SR,Tamil Nadu,Private,oil/gas,Karappur Combined Cycle power plant,1,G100000401488,,,KARUPPUR CCPP,,
WR,Chhatisgarh,Private,coal,Kasaipalli power station,Unit 1,G100000105605,,,KASAIPALLI TPP,Unit 1,
WR,Chhatisgarh,Private,coal,Kasaipalli power station,Unit 2,G100000105606,,,KASAIPALLI TPP,Unit 2,
WR,Chhatisgarh,Private,coal,Katghora power station,Unit 1,G100000105615,,,KATGHORA TPP,Unit 1,
NR,Rajasthan,Private,coal,Kawai Thermal Power Project,Unit 1,G100000105627,,,KAWAI TPS,Unit 1,
NR,Rajasthan,Private,coal,Kawai Thermal Power Project,Unit 2,G100000105628,,,KAWAI TPS,Unit 2,
WR,Gujarat,Central,oil/gas,Kawas Combined Cycle power plant,01-Jun,G100000401460,,COMBINED,KAWAS CCPP,,
NR,Uttar Pradesh,Private,coal,Khamberkhera IPP power station,Unit 1,G100000105698,,,KHAMBARKHERA TPS,Unit 1,
NR,Uttar Pradesh,Private,coal,Khamberkhera IPP power station,Unit 2,G100000105699,,,KHAMBARKHERA TPS,Unit 2,
WR,Maharashtra,State,coal,Khaperkheda power station,Unit 1,G100000105709,,,KHAPARKHEDA TPS,Unit 1,
WR,Maharashtra,State,coal,Khaperkheda power station,Unit 2,G100000105710,,,KHAPARKHEDA TPS,Unit 2,
WR,Maharashtra,State,coal,Khaperkheda power station,Unit 3,G100000105711,,,KHAPARKHEDA TPS,Unit 3,
WR,Maharashtra,State,coal,Khaperkheda power station,Unit 4,G100000105712,,,KHAPARKHEDA TPS,Unit 4,
WR,Maharashtra,State,coal,Khaperkheda power station,Unit 5 (Khaperkheda-3 Unit 1),G100000105713,,,KHAPARKHEDA TPS,Unit 5,
WR,Madhya Pradesh,Central,coal,Khargone power station,Unit 1,G100000105722,,,KHARGONE STPP,Unit 1,
WR,Madhya Pradesh,Central,coal,Khargone power station,Unit 2,G100000105723,,,KHARGONE STPP,Unit 2,
WR,Madhya Pradesh,Central,coal,Khargone power station,Unit 1,G100000105722,,,KHARGONE TPP,Unit 1,
WR,Madhya Pradesh,Central,coal,Khargone power station,Unit 2,G100000105723,,,KHARGONE TPP,Unit 2,
NR,Uttar Pradesh,Central,coal,Khurja power station,Unit 1,G100000105727,,,KHURJA TPP,Unit 1,
NR,Uttar Pradesh,Central,coal,Khurja power station,Unit 2,G100000112418,,,KHURJA TPP,Unit 2,
ER,Jharkhand,Central,coal,Koderma Thermal Power Station,Unit 1,G100000105800,,,KODARMA TPP,Unit 1,
ER,Jharkhand,Central,coal,Koderma Thermal Power Station,Unit 2,G100000105801,,,KODARMA TPP,Unit 2,
ER,West Bengal,State,coal,Kolaghat Thermal Power Station,Unit 3,G100000105813,,,KOLAGHAT TPS,Unit 3,
ER,West Bengal,State,coal,Kolaghat Thermal Power Station,Unit 4,G100000105814,,,KOLAGHAT TPS,Unit 4,
ER,West Bengal,State,coal,Kolaghat Thermal Power Station,Unit 5,G100000105815,,,KOLAGHAT TPS,Unit 5,
ER,West Bengal,State,coal,Kolaghat Thermal Power Station,Unit 6,G100000105816,,,KOLAGHAT TPS,Unit 6,
ER,West Bengal,State,coal,Kolaghat Thermal Power Station,Unit 1,G100000105811,,,KOLAGHAT TPS,Unit 1,
ER,West Bengal,State,coal,Kolaghat Thermal Power Station,Unit 2,G100000105812,,,KOLAGHAT TPS,Unit 2,
ER,West Bengal,State,coal,Kolaghat Thermal Power Station,Unit 3,G100000105813,,,KOLAGHAT TPS,Unit 3,
SR,Andhra Pradesh,Private,oil/gas,Konaseema Combined Cycle power plant,Phase I,G100000401471,,,KONASEEMA CCPP,,
SR,Andhra Pradesh,Private,oil/gas,Kondapalli Combined Cycle power plant,Phase I (1-3),G100000401464,,COMBINED,KONDAPALLI CCPP,,
SR,Andhra Pradesh,Private,oil/gas,Kondapalli Combined Cycle power plant,Phase II (1-2),G100000401465,,COMBINED,KONDAPALLI EXTN CCPP,,
SR,Andhra Pradesh,Private,oil/gas,Kondapalli Combined Cycle power plant,Phase III (1),G100000401466,,COMBINED,KONDAPALLI ST-3 CCPP,,
WR,Maharashtra,State,coal,Koradi Thermal Power Station,Unit 6,G100000105857,,,KORADI TPS,Unit 6,
WR,Maharashtra,State,coal,Koradi Thermal Power Station,Unit 8,G100000105859,,,KORADI TPS,Unit 8,
WR,Maharashtra,State,coal,Koradi Thermal Power Station,Unit 9,G100000105860,,,KORADI TPS,Unit 9,
WR,Maharashtra,State,coal,Koradi Thermal Power Station,Unit 10,G100000105852,,,KORADI TPS,Unit 10,
WR,Maharashtra,State,coal,Koradi Thermal Power Station,Unit 7,G100000105858,,,KORADI TPS,Unit 7,
WR,Chhatisgarh,Central,coal,Korba Super Thermal Power Station (NTPC),Unit 1,G100000105864,,,KORBA STPS,Unit 1,
WR,Chhatisgarh,Central,coal,Korba Super Thermal Power Station (NTPC),Unit 2,G100000105865,,,KORBA STPS,Unit 2,
WR,Chhatisgarh,Central,coal,Korba Super Thermal Power Station (NTPC),Unit 3,G100000105866,,,KORBA STPS,Unit 3,
WR,Chhatisgarh,Central,coal,Korba Super Thermal Power Station (NTPC),Unit 4,G100000105867,,,KORBA STPS,Unit 4,
WR,Chhatisgarh,Central,coal,Korba Super Thermal Power Station (NTPC),Unit 5,G100000105868,,,KORBA STPS,Unit 5,
WR,Chhatisgarh,Central,coal,Korba Super Thermal Power Station (NTPC),Unit 6,G100000105869,,,KORBA STPS,Unit 6,
WR,Chhatisgarh,Central,coal,Korba Super Thermal Power Station (NTPC),Unit 7 (Korba III),G100000105870,,,KORBA STPS,Unit 7,
WR,Chhatisgarh,State,coal,Korba Thermal power station,Unit 1,G100000105872,,,KORBA-II,Unit 1,
WR,Chhatisgarh,State,coal,Korba Thermal power station,Unit 2,G100000105873,,,KORBA-II,Unit 2,
WR,Chhatisgarh,State,coal,Korba Thermal power station,Unit 3,G100000105874,,,KORBA-II,Unit 3,
WR,Chhatisgarh,State,coal,Korba Thermal power station,Unit 4,G100000105875,,,KORBA-II,Unit 4,
WR,Chhatisgarh,State,coal,Korba Thermal power station,Unit 5,G100000105876,,,KORBA-III,Unit 1,
WR,Chhatisgarh,State,coal,Korba Thermal power station,Unit 6,G100000105871,,,KORBA-III,Unit 2,
WR,Chhatisgarh,State,coal,Hasdeo Thermal Power Station,Stage I Unit 1,G100000103668,,,KORBA-WEST TPS,Unit 1,
WR,Chhatisgarh,State,coal,Hasdeo Thermal Power Station,Stage I Unit 2,G100000103669,,,KORBA-WEST TPS,Unit 2,
WR,Chhatisgarh,State,coal,Hasdeo Thermal Power Station,Stage II Unit 3,G100000103670,,,KORBA-WEST TPS,Unit 3,
WR,Chhatisgarh,State,coal,Hasdeo Thermal Power Station,Stage II Unit 4,G100000103671,,,KORBA-WEST TPS,Unit 4,
WR,Chhatisgarh,State,coal,Hasdeo Thermal Power Station,Stage III Unit 5,G100000103672,,,KORBA-WEST TPS,Unit 5,
NR,Rajasthan,State,coal,Kota power station,Unit 1,G100000105893,,,KOTA TPS,Unit 1,
NR,Rajasthan,State,coal,Kota power station,Unit 2,G100000105894,,,KOTA TPS,Unit 2,
NR,Rajasthan,State,coal,Kota power station,Unit 3,G100000105895,,,KOTA TPS,Unit 3,
NR,Rajasthan,State,coal,Kota power station,Unit 4,G100000105896,,,KOTA TPS,Unit 4,
NR,Rajasthan,State,coal,Kota power station,Unit 5,G100000105897,,,KOTA TPS,Unit 5,
NR,Rajasthan,State,coal,Kota power station,Unit 6,G100000105898,,,KOTA TPS,Unit 6,
NR,Rajasthan,State,coal,Kota power station,Unit 7,G100000105899,,,KOTA TPS,Unit 7,
SR,Telangana,State,coal,Kothagudem Thermal Power Station,Unit 1,G100000105901,,,KOTHAGUDEM TPS,Unit 1,
SR,Telangana,State,coal,Kothagudem Thermal Power Station,Unit 2,G100000105905,,,KOTHAGUDEM TPS,Unit 2,
SR,Telangana,State,coal,Kothagudem Thermal Power Station,Unit 3,G100000105906,,,KOTHAGUDEM TPS,Unit 3,
SR,Telangana,State,coal,Kothagudem Thermal Power Station,Unit 4,G100000105907,,,KOTHAGUDEM TPS,Unit 4,
SR,Telangana,State,coal,Kothagudem Thermal Power Station,Unit 5,G100000105908,,,KOTHAGUDEM TPS,Unit 5,
SR,Telangana,State,coal,Kothagudem Thermal Power Station,Unit 6,G100000105909,,,KOTHAGUDEM TPS,Unit 6,
SR,Telangana,State,coal,Kothagudem Thermal Power Station,Unit 7,G100000105910,,,KOTHAGUDEM TPS,Unit 7,
SR,Telangana,State,coal,Kothagudem Thermal Power Station,Unit 8,G100000105911,,,KOTHAGUDEM TPS,Unit 8,
SR,Telangana,State,coal,Kothagudem Thermal Power Station,Unit 9,G100000105912,,,KOTHAGUDEM TPS (NEW),Unit 9,
SR,Telangana,State,coal,Kothagudem Thermal Power Station,Unit 10,G100000105902,,,KOTHAGUDEM TPS (NEW),Unit 10,
SR,Telangana,State,coal,Kothagudem Thermal Power Station,Unit 11,G100000105903,,,KOTHAGUDEM TPS (NEW),Unit 11,
SR,Telangana,State,coal,Kothagudem Thermal Power Station,Unit 9,G100000105912,,,KOTHAGUDEM TPS (NEW),Unit 1,
SR,Telangana,State,coal,Kothagudem Thermal Power Station,Unit 10,G100000105902,,,KOTHAGUDEM TPS (NEW),Unit 2,
SR,Telangana,State,coal,Kothagudem Thermal Power Station,Unit 11,G100000105903,,,KOTHAGUDEM TPS (NEW),Unit 3,
SR,Telangana,State,coal,Kothagudem Thermal Power Station,Unit 12,G100000105904,,,KOTHAGUDEM TPS (NEW),Unit 4,
SR,Telangana,State,coal,Kothagudem Thermal Power Station,Unit 12,G100000105904,,,KOTHAGUDEM TPS (STAGE-7),Unit 12,
SR,Tamil Nadu,State,oil/gas,Thirumakotai Combined Cycle power plant,1,G100000401481,,,KOVIKALPAL CCPP,,
SR,Kerala,State,oil/gas,Kozhikode Diesel power station,1,G100000411773,,,KOZHIKODE DG,,
SR,Tamil Nadu,Central,nuclear,Kudankulam nuclear power plant,1,G100000500207,,,KUDANKULAM,Unit 1,
SR,Tamil Nadu,Central,nuclear,Kudankulam nuclear power plant,2,G100000500208,,,KUDANKULAM,Unit 2,
SR,Karnataka,Central,coal,Kudgi Super Thermal Power Project,Unit 1,G100000106008,,,KUDGI STPP,Unit 1,
SR,Karnataka,Central,coal,Kudgi Super Thermal Power Project,Unit 2,G100000106009,,,KUDGI STPP,Unit 2,
SR,Karnataka,Central,coal,Kudgi Super Thermal Power Project,Unit 3,G100000106010,,,KUDGI STPP,Unit 3,
NR,Uttar Pradesh,Private,coal,Kundarki Ipp power station,Unit 1,G100000106019,,,KUNDARKI TPS,Unit 1,
NR,Uttar Pradesh,Private,coal,Kundarki Ipp power station,Unit 2,G100000106020,,,KUNDARKI TPS,Unit 2,
WR,Gujarat,State,coal,Kutch GSECL power station,Unit 3,G100000106048,,,KUTCH LIG. TPS,Unit 3,
WR,Gujarat,State,coal,Kutch GSECL power station,Unit 4,G100000106049,,,KUTCH LIG. TPS,Unit 4,
WR,Gujarat,State,coal,Kutch GSECL power station,Unit 1,G100000106046,,,KUTCH LIG. TPS,Unit 1,
WR,Gujarat,State,coal,Kutch GSECL power station,Unit 2,G100000106047,,,KUTCH LIG. TPS,Unit 2,
SR,Tamil Nadu,State,oil/gas,Kuttalam Combined Cycle power plant,1,G100000401480,,,KUTTALAM CCPP,,
NER,Assam,State,oil/gas,,,,,,LAKWA GT,,
NER,Assam,State,oil/gas,Lakwa Replacement power station,1,G100000411772,,,LAKWA REPLACEMENT POWER PROJECT,,
NR,Uttar Pradesh,Private,coal,Lalitpur power project,Unit 1,G100000106128,,,LALITPUR TPS,Unit 1,
NR,Uttar Pradesh,Private,coal,Lalitpur power project,Unit 2,G100000106129,,,LALITPUR TPS,Unit 2,
NR,Uttar Pradesh,Private,coal,Lalitpur power project,Unit 3,G100000106130,,,LALITPUR TPS,Unit 3,
WR,Chhatisgarh,Central,coal,Lara Integrated Thermal Power Project,Unit 1,G100000106174,,,LARA TPP,Unit 1,
WR,Chhatisgarh,Central,coal,Lara Integrated Thermal Power Project,Unit 2,G100000106175,,,LARA TPP,Unit 2,
ER,Odisha,Private,coal,Maadurga Thermal power station,Unit 1,G100000115950,,,Maadurga Thermal Power Company Ltd. ,Unit 1,
ER,Odisha,Private,coal,Maadurga Thermal power station,Unit 2,G100000115951,,,Maadurga Thermal Power Company Ltd. ,Unit 2,
SR,Tamil Nadu,Central,nuclear,Madras nuclear power plant,1,G100000500526,,,MADRAS  A.P.S.,Unit 1,
SR,Tamil Nadu,Central,nuclear,Madras nuclear power plant,2,G100000500527,,,MADRAS  A.P.S.,Unit 2,
ER,Jharkhand,Private,coal,Mahadev Prasad Super Thermal Power Plant,Stage I,G100000106563,,,MAHADEV PRASAD STPP,Unit 1,
ER,Jharkhand,Private,coal,Mahadev Prasad Super Thermal Power Plant,Stage II,G100000106564,,,MAHADEV PRASAD STPP,Unit 2,
WR,Madhya Pradesh,Private,coal,Mahan Super Thermal Power Project,Unit 1,G100000106572,,,MAHAN TPP,Unit 1,
WR,Madhya Pradesh,Private,coal,Mahan Super Thermal Power Project,Unit 2,G100000106573,,,MAHAN TPP,Unit 2,
NR,Haryana,Private,coal,Mahatma Gandhi power station,Unit 1,G100000105028,,,MAHATMA GANDHI TPS,Unit 1,
NR,Haryana,Private,coal,Mahatma Gandhi power station,Unit 2,G100000105029,,,MAHATMA GANDHI TPS,Unit 2,
ER,Jharkhand,Private,coal,Maithon Right Bank Thermal Power Station,Unit 1,G100000106596,,,MAITHON RB TPP,Unit 1,
ER,Jharkhand,Private,coal,Maithon Right Bank Thermal Power Station,Unit 2,G100000106597,,,MAITHON RB TPP,Unit 2,
ER,Jharkhand,Private,coal,Chandwa Power Project,Phase I Unit 1,G100000101306,,,MAITRISHI USHA TPS,Unit 1,
ER,Jharkhand,Private,coal,Chandwa Power Project,Phase I Unit 2,G100000101307,,,MAITRISHI USHA TPS,Unit 2,
WR,Maharashtra,Private,oil/gas,Mangaon Combined Cycle power plant,1,G100000401458,,,MANGAON CCPP,,
NR,Uttar Pradesh,Private,coal,Maqsoodpur power station,Unit 1,G100000106657,,,MAQSOODPUR TPS,Unit 1,
NR,Uttar Pradesh,Private,coal,Maqsoodpur power station,Unit 2,G100000106658,,,MAQSOODPUR TPS,Unit 2,
WR,Chhatisgarh,State,coal,Marwa power station,Unit 1,G100000106708,,,MARWA TPS,Unit 1,
WR,Chhatisgarh,State,coal,Marwa power station,Unit 2,G100000106709,,,MARWA TPS,Unit 2,
WR,Maharashtra,Central,coal,Mauda power station,Unit 1,G100000106746,,,MAUDA TPS,Unit 1,
WR,Maharashtra,Central,coal,Mauda power station,Unit 2,G100000106747,,,MAUDA TPS,Unit 2,
WR,Maharashtra,Central,coal,Mauda power station,Unit 3,G100000106748,,,MAUDA TPS,Unit 3,
WR,Maharashtra,Central,coal,Mauda power station,Unit 4,G100000106749,,,MAUDA TPS,Unit 4,
NR,Uttar Pradesh,Central,coal,Meja Thermal Power Project,Stage I Unit 1,G100000106821,,,MEJA STPP,Unit 1,
NR,Uttar Pradesh,Central,coal,Meja Thermal Power Project,Stage I Unit 2,G100000106822,,,MEJA STPP,Unit 2,
ER,West Bengal,Central,coal,Mejia power station,Unit 1,G100000106825,,,MEJIA TPS,Unit 1,
ER,West Bengal,Central,coal,Mejia power station,Unit 2,G100000106826,,,MEJIA TPS,Unit 2,
ER,West Bengal,Central,coal,Mejia power station,Unit 3,G100000106827,,,MEJIA TPS,Unit 3,
ER,West Bengal,Central,coal,Mejia power station,Unit 4,G100000106828,,,MEJIA TPS,Unit 4,
ER,West Bengal,Central,coal,Mejia power station,Unit 5,G100000106829,,,MEJIA TPS,Unit 5,
ER,West Bengal,Central,coal,Mejia power station,Unit 6,G100000106830,,,MEJIA TPS,Unit 6,
ER,West Bengal,Central,coal,Mejia power station,Phase II unit 1,G100000106823,,,MEJIA TPS,Unit 7,
ER,West Bengal,Central,coal,Mejia power station,Phase II unit 2,G100000106824,,,MEJIA TPS,Unit 8,
SR,Tamil Nadu,State,coal,Mettur Thermal Power Station,Unit 1,G100000106893,,,METTUR TPS,Unit 1,
SR,Tamil Nadu,State,coal,Mettur Thermal Power Station,Unit 2,G100000106894,,,METTUR TPS,Unit 2,
SR,Tamil Nadu,State,coal,Mettur Thermal Power Station,Unit 3,G100000106895,,,METTUR TPS,Unit 3,
SR,Tamil Nadu,State,coal,Mettur Thermal Power Station,Unit 4,G100000106896,,,METTUR TPS,Unit 4,
SR,Tamil Nadu,State,coal,Mettur Thermal Power Station,Unit 5,G100000106897,,,METTUR TPS - II,Unit 1,
WR,Maharashtra,Private,coal,MIHAN Power Project,Unit 1,G100000106909,,,MIHAN TPS,Unit 1,
WR,Maharashtra,Private,coal,MIHAN Power Project,Unit 2,G100000106910,,,MIHAN TPS,Unit 2,
WR,Maharashtra,Private,coal,MIHAN Power Project,Unit 3,G100000106911,,,MIHAN TPS,Unit 3,
WR,Maharashtra,Private,coal,MIHAN Power Project,Unit 4,G100000106912,,,MIHAN TPS,Unit 4,
NER,Tripura,Central,oil/gas,Monarchak Combined Cycle power plant,1,G100000401490,,,MONARCHAK CCPP,,
WR,Gujarat,Private,coal,Mundra Thermal Power Project (Adani),Phase I Unit 1,G100000107102,,,MUNDRA TPS-I & II,Unit 1,
WR,Gujarat,Private,coal,Mundra Thermal Power Project (Adani),Phase I Unit 2,G100000107103,,,MUNDRA TPS-I & II,Unit 2,
WR,Gujarat,Private,coal,Mundra Thermal Power Project (Adani),Phase II Unit 3,G100000107104,,,MUNDRA TPS-I & II,Unit 3,
